nuFnu_syn,nu_syn,CLASS,SED_class,GLON,LP_beta,GLAT,Frac_Variability,Pivot_Energy,Highest_energy,PL_Index,SpectrumType,Unc_Frac_Variability,LP_Index,Unc_Energy_Flux100,Unc_Flux1000,Variability_Index,Flux1000,Unc_LP_Index,Energy_Flux100,Signif_Avg,Unc_PL_Index,Unc_LP_beta,Flags,Redshift
-27.631021,27.631021,BLL,LSP,277.79712,0.0734174,-14.6751795,0.3393673,8.879641,4.7806687,1.8264962,PowerLaw,-0.50004226,1.749666,-28.66854,3.345667e-11,2.849852,-22.636724,-1.7242129,-27.049864,2.0294375,0.1290182,-2.4219086,0,0.29
-26.847694,30.304455,FSRQ,LSP,180.37425,-0.030245855,34.080173,1.0231643,7.219972,3.3800282,2.4642367,PowerLaw,-1.3363862,2.4857988,-28.333212,3.0465807e-11,4.147562,-22.172953,-2.2700467,-26.432262,2.3240695,0.11238972,-3.082362,4,0.8655
-27.218554,30.805262,FSRQ,LSP,198.94766,0.019979885,30.634623,0.96936166,6.878051,2.6248715,2.480364,PowerLaw,-1.5328087,2.469712,-28.241728,4.111838e-11,5.380234,-21.385405,-2.724299,-25.626425,2.960525,0.059311185,-3.3850677,0,1.242
-26.965292,29.163746,FSRQ,LSP,161.95428,0.02813755,35.11795,0.4912341,6.41337,3.0546188,2.599026,PowerLaw,-2.156763,2.585304,-28.467052,3.5047527e-11,4.6391973,-21.404552,-3.0398545,-25.495667,3.165965,0.042872526,-3.6056163,0,1.417
-26.617287,28.962362,FSRQ,LSP,182.1673,0.106088355,34.19259,0.26592824,6.6268606,2.8275206,2.4222484,LogParabola,-2.407895,2.3290567,-28.165987,4.4371857e-11,3.3581512,-21.182661,-2.6093073,-25.688887,3.1682925,0.047547076,-3.1681607,0,1.216
-25.600374,30.11299,BLL,LSP,221.20894,0.027571676,22.389627,0.0,7.3122506,3.8084521,2.1696715,PowerLaw,2.3025851,2.1436007,-28.32197,4.6769068e-11,2.083607,-21.105997,-2.753029,-25.587524,3.1366055,0.05261174,-3.4895835,0,0.506
-26.043222,34.068348,BLL,ISP,230.88998,0.17767793,17.523933,0.34190488,8.212458,4.4867773,1.782507,LogParabola,-1.8401095,1.5674925,-28.254305,4.546134e-11,3.1553617,-21.716518,-2.002359,-26.307783,2.8080194,0.07064176,-2.6136186,0,0.247
-27.631021,27.631021,BLL,LSP,179.11661,0.10208257,35.192684,0.0,8.904707,4.1377378,1.8018152,PowerLaw,2.3025851,1.7270771,-28.95132,2.4550128e-11,2.2017796,-23.24435,-1.3998501,-27.638885,1.7635455,0.16728823,-2.094906,0,0.001324
-27.631021,27.631021,BLL,LSP,206.70338,0.12567788,29.36334,0.31977364,7.637868,3.9354153,2.0814521,LogParabola,-1.478126,1.9951811,-28.473166,4.146088e-11,2.6487722,-21.909126,-2.0058963,-26.736233,2.4098647,0.088455334,-2.603521,0,0.089442
-27.389194,30.223248,FSRQ,LSP,216.00072,0.03196246,25.815582,0.1875079,7.6488132,4.221303,2.1243465,PowerLaw,-1.0770308,2.1067593,-28.608244,3.3742332e-11,2.5575795,-22.155441,-2.1278188,-26.649267,2.2793891,0.10353524,-2.8755352,0,0.866
-26.876205,36.24287,BLL,HSP,166.0401,0.00067703513,35.99593,0.0,9.034227,5.683886,1.7400688,PowerLaw,2.3025851,1.7337339,-28.805946,2.8146692e-11,2.4927678,-22.755165,-1.8312753,-27.096289,2.255373,0.123977564,-2.5640948,0,0.205
-25.611979,29.109995,FSRQ,LSP,200.02821,0.17843679,31.85926,1.7525561,6.415321,2.6535587,2.491798,LogParabola,-0.98036975,2.3727007,-27.907063,6.008353e-11,7.3427672,-20.487894,-2.9417672,-24.908764,3.7163131,0.028055016,-3.4214268,0,0.939
-25.091558,31.576462,BLL,LSP,220.70346,0.084765546,24.348978,0.4761032,6.3927827,3.973263,2.2649548,LogParabola,-2.2660668,2.1658266,-27.753998,9.005931e-11,6.188986,-19.548326,-3.6512039,-24.146643,4.3507,0.017009608,-4.3265595,0,0.174
-26.307304,29.86293,BLL,LSP,170.14963,0.036952566,36.38653,0.5732038,6.995496,4.1926956,2.31291,PowerLaw,-1.9410083,2.283666,-28.617756,3.4568452e-11,4.260989,-21.507612,-2.7067606,-25.909767,3.0115578,0.054815743,-3.3431149,0,0.548
-26.979282,33.24148,BLL,ISP,216.10211,0.048678566,27.51868,0.50627786,7.6117835,3.9761672,2.194486,PowerLaw,-1.0681521,2.1825442,-28.627563,3.171118e-11,2.9211965,-22.446972,-1.9286588,-26.91907,1.9288708,0.12312597,-2.631245,0,0.35
-27.081783,31.366928,BLL,LSP,158.49649,-0.027345864,36.534218,0.0,7.296928,4.9941063,2.3465853,PowerLaw,2.3025851,2.3557248,-28.730196,2.5536665e-11,2.1673422,-22.339746,-2.431579,-26.714945,2.3142402,0.096326135,-3.2762809,0,0.611
-26.651583,31.295069,BLL,LSP,187.084,0.11603929,36.509174,0.092076525,7.494358,3.4719355,1.9839476,LogParabola,-1.3504542,1.7918292,-28.38146,4.0469628e-11,2.4903579,-21.544838,-2.1025672,-26.311365,2.8615706,0.063563585,-2.8557987,0,0.415
-27.154503,32.622932,BLL,ISP,223.67796,0.09220404,25.912506,0.0,8.497052,4.348064,1.9035476,PowerLaw,2.3025851,1.780849,-28.72044,3.1330844e-11,2.4354036,-22.619423,-1.4738417,-27.079662,2.0869353,0.1400312,-2.0617743,0,0.425
-26.58807,35.103477,BLL,HSP,148.1441,-0.08093686,35.61234,0.0,9.195099,3.894545,1.8636135,PowerLaw,2.3025851,1.9312869,-28.653507,3.9538803e-11,2.7353923,-22.780163,-2.3006136,-27.218126,2.0341523,0.18662126,-3.3480794,0,0.121
-27.399202,34.41557,BLL,ISP,168.40959,0.92254114,38.093697,0.0,9.697762,4.703612,1.5676596,PowerLaw,2.3025851,0.41477,-29.271332,1.651096e-11,2.5516,-24.143093,-0.3494083,-28.292002,1.4717652,0.24318649,-0.6071977,0,0.439228
-26.877342,32.10945,BLL,LSP,165.04855,0.042494334,38.094666,0.31458008,7.519694,4.0473385,2.0189266,PowerLaw,-2.4506311,1.9771366,-28.38764,4.0893403e-11,3.8671176,-20.931322,-3.0245092,-25.428488,3.5420084,0.037611634,-3.7169542,0,0.435
-27.631021,27.631021,BLL,LSP,247.77411,0.011952437,12.204955,0.116126746,7.7859373,6.1973033,1.9668148,PowerLaw,-2.473996,1.9569002,-27.96435,6.128742e-11,2.7665179,-20.55692,-3.2008014,-25.042578,3.4940505,0.03649049,-4.053089,0,0.059
-26.664015,33.367687,BLL,ISP,215.45413,0.038497813,30.898802,0.33226144,8.537474,4.4723916,1.7278124,PowerLaw,-1.8800285,1.6899655,-28.251328,3.9895972e-11,3.0354955,-21.66099,-2.5089142,-25.990416,2.978933,0.06397933,-3.327222,0,0.198199
-26.987528,33.138264,BLL,ISP,222.5615,0.13491404,28.440586,0.2010603,7.3585343,3.552868,2.0648913,LogParabola,-2.0493722,1.9075743,-28.22068,5.3512837e-11,2.8406725,-21.174244,-2.34311,-26.019583,2.8808405,0.056481715,-2.981699,0,1.06959
-26.423607,30.805262,NLSY1,LSP,167.60504,0.09838552,39.148304,1.0513188,6.5532527,3.9323726,2.2510755,LogParabola,-1.4875896,2.1286924,-28.131504,5.7865383e-11,7.122313,-20.2602,-3.2321033,-24.918234,3.9823873,0.023648288,-3.9026656,0,0.583
-25.588213,30.253105,FSRQ,LSP,238.64763,0.0939895,19.528652,0.80623055,6.4293113,3.9094458,2.317777,LogParabola,-1.7469223,2.2169843,-27.901745,7.443249e-11,6.495736,-20.030561,-3.3545291,-24.597794,3.9766932,0.02314904,-3.957363,0,0.566
-26.67147,35.64435,BLL,HSP,188.45865,-0.02785574,38.569508,0.35523,7.664127,4.756594,2.0707192,PowerLaw,-1.8288183,2.1024659,-28.647234,3.2657436e-11,3.053223,-21.853643,-2.5125499,-26.353624,2.6745818,0.08219604,-3.4213574,0,0.145
-27.327044,32.520058,BLL,ISP,197.44174,0.8518391,37.905342,0.0,9.983092,4.4395266,1.4452856,PowerLaw,2.3025851,0.44803974,-29.076828,1.6875893e-11,2.7725308,-24.1213,0.41730958,-28.107086,1.5444432,0.22130921,-0.09253869,0,0.494
-26.44566,34.171806,BLL,ISP,176.65295,0.19155546,40.08757,0.20353714,7.8884845,4.6200094,1.8275338,LogParabola,-1.5974926,1.5592009,-28.575962,3.3508623e-11,2.6286135,-21.904987,-2.0242703,-26.622812,2.7707868,0.06886538,-2.6225786,0,0.382159
-23.903934,30.550888,BLL,LSP,206.80487,0.04550812,35.82642,0.5145008,6.566654,4.6316075,2.209501,LogParabola,-2.1997077,2.1581697,-27.431747,1.1049745e-10,6.824831,-19.050524,-3.9935784,-23.625656,4.6384506,0.013032017,-4.7841673,0,0.306
-26.96421,32.72588,BLL,ISP,206.02211,0.016720666,36.535923,0.22942284,7.8220677,4.7278123,2.1182451,PowerLaw,-1.8665667,2.097999,-28.30843,4.4721886e-11,2.8322532,-21.491154,-2.2979472,-25.986141,2.7628574,0.080087714,-3.053789,0,0.18
-26.562643,30.368916,FSRQ,LSP,246.25899,0.11179539,16.530556,0.5810751,6.635026,2.5222826,2.4225745,LogParabola,-1.9516414,2.3466232,-28.05173,5.6031648e-11,4.4596786,-21.146357,-2.5834332,-25.640654,2.836092,0.05240496,-3.0964665,0,0.659
-26.836319,41.216274,BLL,HSP,228.04553,0.06963548,28.5089,0.0,8.942267,4.1118817,1.8262253,PowerLaw,2.3025851,1.7315577,-28.771706,3.0521075e-11,2.3808856,-23.238972,-0.9822763,-27.651915,1.5482563,0.21012184,-1.7603737,0,0.569829
-25.944008,33.046555,BLL,ISP,206.67242,0.041454315,37.757668,0.43956512,6.953026,4.186369,2.1310213,LogParabola,-2.2589154,2.0616257,-27.83415,6.46049e-11,4.602635,-20.447735,-2.9657738,-25.064726,3.663741,0.03462887,-3.7873304,0,2.055
-26.887197,29.236666,FSRQ,LSP,173.0175,-0.02803982,41.57414,0.30352736,6.7182937,3.7082703,2.4340134,PowerLaw,-2.442818,2.4565253,-28.571823,3.615835e-11,3.6801505,-21.367462,-3.0191023,-25.659563,3.2085695,0.04899894,-3.7962072,0,1.462
-27.397568,29.750673,FSRQ,LSP,178.6639,0.08453274,41.941383,0.0,7.457643,2.338097,2.205834,PowerLaw,2.3025851,2.1215904,-28.751818,2.8668175e-11,2.103984,-22.15124,-1.9817595,-26.618402,2.427513,0.09250502,-2.5534155,2,1.34246
-26.76722,33.861485,BLL,ISP,204.39731,0.10226971,39.90736,0.27946642,8.192208,3.7573462,1.8152642,LogParabola,-1.913874,1.6326269,-28.118599,5.118749e-11,2.8662953,-21.435818,-2.1208935,-25.942137,3.0508478,0.06448527,-2.945381,0,1.1844
-25.908222,29.163746,FSRQ,LSP,228.95154,0.099657305,30.926506,0.99253565,6.9511156,2.9968016,2.4803402,LogParabola,-1.5445012,2.5563078,-27.679,7.603757e-11,6.9415374,-20.098146,-3.3925292,-24.415758,3.766897,0.023539025,-3.956666,0,1.024
-27.10347,31.66686,FSRQ,LSP,232.826,0.099008374,28.99394,0.3679204,6.5439425,5.824938,2.2831314,LogParabola,-2.4819021,2.1928954,-27.853617,7.596011e-11,5.0921025,-19.96617,-3.3458772,-24.575705,4.0132055,0.022080163,-3.9538658,0,0.957
-27.631021,27.631021,BLL,LSP,194.29543,0.0072770817,41.920277,0.0,8.105057,4.2278113,2.017095,PowerLaw,2.3025851,2.0044882,-28.898016,2.5628888e-11,2.2804122,-22.878584,-1.7244419,-27.375492,1.769609,0.1594918,-2.5358472,0,0.272118
-25.409239,34.309776,BLL,ISP,191.11879,0.05465684,42.463753,0.16955766,7.683776,4.78335,1.9263846,LogParabola,-2.6985536,1.8461514,-27.719097,6.828084e-11,3.1767704,-20.32639,-2.937347,-24.934576,3.6998515,0.031497844,-3.8530788,0,0.354
-26.623842,31.90483,BLL,LSP,183.65288,0.07474625,43.014698,0.6301313,7.80288,4.027569,2.033072,PowerLaw,-1.7519238,1.9396819,-28.660507,3.196621e-11,3.9067242,-21.831821,-2.1165361,-26.330612,2.7950761,0.07599137,-2.806909,0,0.198696
-26.9464,35.575294,BLL,HSP,190.72247,-0.027858416,42.74367,0.20510243,7.6428385,2.6533265,2.3167605,PowerLaw,-1.3555888,2.3106565,-28.16316,4.1189968e-11,2.6190205,-21.942984,-2.3939507,-26.342207,2.2378302,0.10901627,-3.3518405,16,0.456101
-27.349405,30.542175,FSRQ,LSP,180.29431,-0.0014215028,43.340782,1.1869521,6.72693,2.492817,2.4669163,PowerLaw,-1.3490826,2.467757,-28.456219,3.7961332e-11,5.922486,-21.32797,-2.9640856,-25.584278,3.2071352,0.04955518,-3.611234,0,2.563
-26.571548,37.417065,BLL,HSP,213.58157,-0.03990261,38.274803,0.43931633,8.554848,5.360094,1.809519,PowerLaw,-1.612496,1.8517544,-28.474054,3.6876294e-11,2.9830194,-22.070593,-2.4328306,-26.47111,2.57633,0.09391847,-3.2707717,0,0.212
-25.60316,38.810085,BLL,HSP,249.56615,0.006596612,18.484377,0.05376394,8.179251,5.956257,1.8426971,PowerLaw,-1.7356523,1.8354377,-27.93121,5.8827e-11,2.5874574,-20.705687,-3.0511477,-25.130136,3.4559677,0.040685028,-3.9191656,0,0.198017
-27.631021,27.631021,BLL,LSP,131.00894,0.1269512,31.791462,0.44686425,8.821934,3.833802,1.748746,PowerLaw,-0.82413435,1.6413875,-29.104464,1.9425406e-11,2.8102372,-23.136251,-1.6421378,-27.485447,2.1360903,0.12548819,-2.2788332,0,0.639
-25.50442,36.02417,BLL,HSP,196.6587,0.08129238,42.94938,0.15915811,7.2368197,5.004396,1.8823161,LogParabola,-2.9720829,1.738968,-27.703865,7.366091e-11,3.4795852,-19.994556,-3.2086194,-24.660955,4.065126,0.022655996,-4.095928,0,0.19
-27.130518,29.310947,FSRQ,LSP,183.78758,0.11772061,44.162865,0.55416095,6.652834,3.5272865,2.4406798,LogParabola,-1.9498978,2.3211648,-28.219297,3.917977e-11,4.0664954,-21.494913,-2.404763,-26.023888,2.9544709,0.060224265,-2.8646443,0,1.267541
-26.40428,37.5437,BLL,HSP,164.89676,0.20161933,43.02999,0.18747807,8.210746,3.7833347,1.829065,LogParabola,-0.67315173,1.5802271,-28.924196,2.6138182e-11,2.6144688,-22.658022,-1.5808986,-27.303558,2.380577,0.10069381,-2.1916358,0,0.19
-26.222826,36.404026,BLL,HSP,235.1635,0.12346462,29.901297,0.0,9.111995,4.0269074,1.6697866,PowerLaw,2.3025851,1.5234114,-28.66241,2.967141e-11,2.4815054,-22.853415,-1.3700974,-27.122995,2.0559652,0.1392343,-2.0818248,0,0.308
-25.586727,28.994741,FSRQ,LSP,175.70053,0.12554927,44.805218,0.9901364,7.070927,3.4368315,2.3492343,LogParabola,-1.5507416,2.392425,-26.860823,9.548974e-11,7.7884326,-19.317009,-3.4438787,-23.885002,4.201623,0.013189882,-3.9598794,0,2.186448
-26.673923,29.024021,FSRQ,LSP,152.18867,0.09019015,40.99907,0.94950396,6.378552,3.9328604,2.2866495,LogParabola,-1.5946114,2.1803167,-27.928448,7.541549e-11,8.115522,-19.458673,-3.8848553,-24.046932,4.64545,0.0131725175,-4.553713,0,1.446
-26.697634,32.931965,BLL,ISP,204.97685,0.05507592,42.84469,0.36491665,7.70407,3.831444,2.0605555,PowerLaw,-1.8835524,1.9914585,-28.556372,3.5670238e-11,3.063268,-21.737831,-2.1198509,-26.237938,2.7588222,0.07775862,-2.7763016,0,1.0619
-26.348875,30.805262,FSRQ,LSP,237.68068,0.10404149,29.928005,0.5707273,7.2794175,3.3603303,2.098164,LogParabola,-1.9185611,1.9601454,-28.13797,5.2275375e-11,4.028633,-21.107828,-2.3781044,-25.88887,3.101965,0.05598201,-3.1056342,0,0.974
-27.340393,29.96632,BCU,LSP,175.36314,-0.07734363,45.09117,0.34646094,7.6351314,4.0590005,2.589538,PowerLaw,-1.5703305,2.5699024,-27.03928,4.947502e-11,2.930122,-22.009237,-2.31743,-26.113255,1.8415786,0.24373254,-3.4894545,16,0.467
-27.279884,31.17188,BCU,LSP,227.69876,0.10290473,35.466442,0.9180212,6.6055093,2.545994,2.3875604,LogParabola,-1.5684366,2.3197684,-28.237736,4.780476e-11,5.094016,-21.238667,-2.6686957,-25.74738,2.9860926,0.05043053,-3.1022272,0,1.325
-27.110735,30.039389,FSRQ,LSP,180.29333,0.08544439,45.46905,0.4384344,6.5087986,2.8579001,2.3475277,LogParabola,-2.2610705,2.2397346,-28.222609,4.746575e-11,4.6128616,-20.899508,-2.9518585,-25.453756,3.4792938,0.03761142,-3.4627423,0,1.732
-26.305538,29.397955,FSRQ,LSP,198.86385,-0.02343397,44.43688,0.8928923,6.7928653,2.706883,2.4139256,PowerLaw,-1.5653652,2.4204884,-28.605999,3.3906527e-11,4.727033,-21.8022,-2.716592,-26.114985,2.745602,0.07019104,-3.3665795,0,0.7442
-27.631021,27.631021,BLL,LSP,226.84944,0.0073649366,36.275482,0.0,8.417496,2.9402988,1.930167,PowerLaw,2.3025851,1.9235783,-28.65984,3.3336743e-11,2.5707033,-22.577715,-1.8270828,-27.050154,1.9244899,0.14906898,-2.73508,0,0.57
-27.293161,33.0328,BLL,ISP,154.8218,0.078638256,42.253536,0.057035662,8.124799,3.6156285,1.9532412,PowerLaw,0.08585417,1.8515427,-28.96827,2.342944e-11,2.3746254,-22.535376,-1.7685059,-27.016628,2.3376858,0.10628086,-2.409605,0,0.7
-27.04916,31.520042,BLL,LSP,194.54288,0.036275573,45.352036,0.28895733,7.4133515,3.6199875,2.1859684,PowerLaw,-1.805193,2.1514728,-28.744087,2.970893e-11,2.7781863,-22.038889,-2.2038631,-26.514435,2.5665717,0.08532928,-2.8859844,0,0.26
-27.23779,31.497492,BLL,LSP,162.34839,0.03792922,44.075035,0.4976164,8.224301,3.3236394,1.9417008,PowerLaw,-1.1351755,1.9015603,-28.985027,2.3246325e-11,3.04324,-22.743313,-1.8806082,-27.220364,2.1524649,0.12104788,-2.6554654,0,0.85
-25.589695,30.039389,FSRQ,LSP,251.70609,0.13493185,21.468882,0.9945379,6.5697255,3.76876,2.4957743,LogParabola,-1.4467568,2.3923137,-28.30762,3.8854243e-11,4.601903,-21.81152,-2.1678553,-26.25297,2.5480256,0.07288254,-2.6861894,0,0.348
-27.058954,38.26899,BCU,HSP,137.52415,-0.07866132,36.014164,0.0,7.9902287,3.777346,2.181574,PowerLaw,2.3025851,2.2688026,-29.12736,1.7912161e-11,2.0559273,-23.385067,-1.8561006,-27.862305,1.5682129,0.20225626,-2.70185,0,0.638
-25.84317,39.83473,BLL,HSP,168.11974,-0.00953057,45.69116,0.30195543,8.862988,4.2075124,1.8285583,PowerLaw,-0.929877,1.834673,-28.679676,3.4059124e-11,2.8569303,-22.538383,-1.8852369,-26.953001,2.2021368,0.13097657,-2.675753,0,0.186742
-27.631021,27.631021,BLL,LSP,165.76929,0.28978825,45.330406,0.0,8.105001,3.011064,1.9951469,PowerLaw,2.3025851,1.8430009,-29.156673,1.967561e-11,2.550127,-23.28733,-1.2826123,-27.78032,1.5930045,0.16654958,-1.6525874,0,0.189
-27.631021,27.631021,RDG,LSP,145.1963,0.052004736,39.792713,0.44332063,7.205307,3.2391255,2.275591,PowerLaw,-2.1219306,2.238164,-28.618685,3.30309e-11,3.9060104,-21.467216,-2.7266476,-25.895708,3.0601184,0.052122872,-3.358963,0,0.022822
-27.176025,29.620207,FSRQ,LSP,163.51163,0.055611387,45.256092,1.157777,6.6149244,3.6704507,2.4792886,PowerLaw,-1.3762311,2.4436107,-28.652735,3.2167654e-11,6.0550976,-21.525713,-2.822528,-25.76797,3.1701336,0.047665205,-3.3447528,0,0.59719
-26.941107,32.828896,BLL,ISP,222.39204,0.16826744,40.57711,0.0,7.950969,3.1423576,2.0362453,PowerLaw,2.3025851,1.8050615,-28.73605,2.989021e-11,2.6820118,-22.506077,-1.3961055,-27.005144,2.009405,0.13615394,-1.9559379,0,0.361
-27.175577,30.13411,BLL,LSP,183.10497,0.06402505,47.571686,0.34511602,7.02831,3.248652,2.3703573,PowerLaw,-2.0472758,2.3178205,-28.674807,2.9790677e-11,3.2304478,-21.931957,-2.2760582,-26.28638,2.7038693,0.07557154,-2.8434103,0,0.044399
-26.976847,34.07984,BLL,ISP,250.16815,0.025276808,24.76279,0.0,8.496856,5.011162,2.0077767,PowerLaw,2.3025851,2.008395,-28.419044,4.222776e-11,2.6206317,-22.51058,-1.7063028,-27.006012,1.730924,0.15142958,-2.7625446,16,0.2499
-26.98396,32.520058,BLL,ISP,212.76924,0.08138188,44.645527,0.17927954,7.738091,3.5071087,2.0582666,PowerLaw,-1.2297847,1.97166,-28.644007,3.2668066e-11,2.4459352,-22.08281,-1.918361,-26.5829,2.3906128,0.09509713,-2.458146,0,0.831127
-26.902102,33.999386,BLL,ISP,248.47757,0.1468532,27.215918,0.69708705,7.795694,3.1867204,2.0086873,LogParabola,-1.5486673,1.8492621,-28.441143,4.1423566e-11,3.713557,-21.894833,-1.8401078,-26.72226,2.5194514,0.089214474,-2.4527862,0,0.287
-26.738848,37.92361,BLL,HSP,151.58812,0.006320391,43.20492,0.49475724,8.744211,5.59502,1.8033425,PowerLaw,-1.7015153,1.7973508,-28.718105,3.0404755e-11,3.2324722,-22.300585,-2.2547154,-26.696318,2.618896,0.09135161,-3.0433438,0,0.211
-26.997007,29.96632,FSRQ,LSP,248.20732,0.11409715,28.425104,0.83149284,6.4493084,2.985288,2.4323747,LogParabola,-1.6762129,2.335021,-28.253912,4.809897e-11,5.220322,-21.181805,-2.6849482,-25.645033,3.0792193,0.046241753,-3.2281084,0,0.551
-27.28579,35.01143,BLL,HSP,199.30609,0.028608857,48.46995,0.37691867,8.2584305,3.2016604,1.9483584,PowerLaw,-0.8577158,1.9322733,-28.849483,2.6864923e-11,2.7486942,-22.761185,-1.8004988,-27.240707,1.96791,0.13985789,-2.63123,0,0.366
-27.367785,32.703,BLL,ISP,170.5868,-0.08586352,48.68152,0.0,8.117594,2.5764065,2.0869286,PowerLaw,2.3025851,2.1646712,-29.004385,2.229612e-11,1.7565564,-23.155008,-1.9712715,-27.654099,1.541831,0.2173579,-3.0079308,0,0.568867
-26.699854,40.96299,BLL,HSP,235.36609,-0.0051461062,38.56282,0.37964484,8.257808,3.4767685,2.0629392,PowerLaw,-1.4034895,2.0685399,-28.293808,4.634233e-11,2.7345479,-21.983574,-2.0094917,-26.48368,2.2696805,0.12246948,-2.799563,0,0.577
-27.215363,31.250223,FSRQ,LSP,224.99548,0.08578849,43.43154,0.50239205,6.199519,3.373963,2.4118962,LogParabola,-2.2005677,2.3187385,-27.976263,6.910844e-11,5.8822927,-20.1783,-3.5487657,-24.602224,3.8698177,0.023648946,-3.9555745,0,1.007
-27.631021,27.631021,BLL,LSP,223.86572,-0.07546607,44.21895,0.0,8.617276,2.9723203,1.9293547,PowerLaw,2.3025851,2.04882,-28.790085,3.0857258e-11,2.9266062,-23.132801,-1.6263015,-27.6049,1.5339048,0.24455845,-2.4608357,0,0.18683
-26.193237,29.44399,NLSY1,LSP,236.59575,0.17121503,38.716587,0.40192565,5.7372165,2.4083946,2.6296384,LogParabola,-2.437361,2.4734027,-27.796318,8.033237e-11,6.2786965,-19.936543,-3.6328194,-23.911058,4.1419134,0.016006779,-4.0954075,0,0.585
-26.570127,28.79034,FSRQ,LSP,181.02899,0.052232247,50.31047,0.6103044,6.720967,2.5524795,2.5380282,PowerLaw,-1.6746953,2.5168965,-28.694122,2.5676692e-11,3.580513,-22.412117,-2.1820655,-26.583504,2.3230047,0.09553119,-2.6149058,0,1.249964
-27.110268,30.208344,BCU,LSP,155.32837,0.08162301,45.729427,0.7009202,6.6137114,2.6156645,2.640035,PowerLaw,-1.7074846,2.628239,-28.566574,2.4980629e-11,4.054879,-22.334856,-2.3166292,-26.36856,2.3934054,0.07943475,-2.7847733,16,1.431
-26.965967,31.250223,BLL,LSP,230.36029,0.14872813,42.220894,0.39458913,7.6845303,3.2382667,2.0410428,LogParabola,-1.5511968,1.8763921,-28.483812,4.0785153e-11,2.947311,-21.891323,-1.8664883,-26.743093,2.4879584,0.08970497,-2.4956894,0,0.435
-27.003992,31.90483,BLL,LSP,172.89343,-0.004996973,49.745132,0.13288765,7.7118144,4.418748,2.0183306,PowerLaw,-1.8505118,2.0248628,-28.641336,3.2103056e-11,2.5789487,-21.641226,-2.6386044,-26.13831,3.016882,0.06381109,-3.5087693,0,0.3994
-27.631021,27.631021,BLL,LSP,182.6783,0.1503895,51.00434,0.0,8.606203,4.0999656,1.8083218,PowerLaw,2.3025851,1.7142811,-28.94783,2.3027495e-11,1.629588,-23.058622,-1.5221426,-27.45822,1.8310195,0.14052811,-2.1556227,0,0.7
-26.586773,37.417065,BLL,HSP,136.10326,0.05679936,37.115623,0.14743203,9.595806,4.881847,1.5489947,PowerLaw,-0.24322823,1.5047709,-29.046247,1.9203694e-11,2.6835299,-23.294651,-1.8219279,-27.419767,2.2968516,0.1235927,-2.4961083,0,0.181
-27.120861,32.909058,BLL,ISP,229.70586,0.13386519,43.275387,0.4321409,8.004293,4.3226957,2.0436544,PowerLaw,-1.3766662,1.9559872,-28.72778,3.0169076e-11,2.980328,-22.53018,-1.6456681,-27.029766,2.049599,0.1285379,-2.1419554,0,0.435
-26.45269,35.456757,BLL,HSP,293.4102,0.08854787,-17.541653,0.0,8.867638,4.6243744,1.8720671,PowerLaw,2.3025851,1.7385106,-28.464075,4.3220587e-11,1.7898307,-22.20651,-1.2717463,-26.64958,2.261958,0.11701984,-1.9891142,4,0.109
-26.79361,38.936726,BLL,HSP,167.63968,0.2706905,49.575054,0.0,8.750991,4.0549417,1.6012392,LogParabola,2.3025851,1.2346166,-28.533167,2.5844948e-11,2.091424,-22.6301,-1.6340282,-26.734966,2.6786163,0.08053486,-2.2305353,0,0.380045
-27.30869,33.861485,BLL,ISP,188.52312,0.07327347,51.74757,0.0,8.509107,5.185988,1.8196241,PowerLaw,2.3025851,1.7506263,-28.98111,2.2020618e-11,2.3036242,-23.084196,-1.6349654,-27.49232,1.8922654,0.14222117,-2.3922014,0,0.834
-27.309555,30.19771,FSRQ,LSP,182.46303,0.11989901,51.736233,0.0,7.1812587,2.384036,2.3508112,PowerLaw,2.3025851,2.2781577,-28.841145,2.3932823e-11,1.8711907,-22.618362,-1.7892717,-26.989971,2.094394,0.11672744,-2.215193,0,1.17301
-26.934488,38.31504,BLL,HSP,248.04164,0.44310907,33.67812,0.0,8.65033,3.429409,1.8588445,PowerLaw,2.3025851,1.4128306,-28.813967,2.8402674e-11,2.4584548,-23.024519,-0.9093144,-27.45951,1.7107713,0.17654113,-1.1930572,0,0.161
